@T,table
Created,2016-11-08 19:32
Author,HortonMachine library
@H,timestamp,value_1
ID,,1
Type,Date,Double
Format,yyyy-MM-dd HH:mm,
,1991-09-18 0:00,35.0
,1991-09-19 0:00,35.0
,1991-09-20 0:00,35.0
,1991-09-21 0:00,35.0
,1991-09-22 0:00,35.0
,1991-09-23 0:00,35.0
,1991-09-24 0:00,35.0
,1991-09-25 0:00,35.0
,1991-09-26 0:00,35.0
,1991-09-27 0:00,35.0
,1991-09-28 0:00,35.0
,1991-09-29 0:00,35.0
,1991-09-30 0:00,35.0
,1991-10-01 0:00,35.0
,1991-10-02 0:00,35.0
,1991-10-03 0:00,35.0
,1991-10-04 0:00,35.0
,1991-10-05 0:00,35.0
,1991-10-06 0:00,35.0
,1991-10-07 0:00,35.0
,1991-10-08 0:00,35.0
,1991-10-09 0:00,35.0
,1991-10-10 0:00,35.0
,1991-10-11 0:00,35.0
,1991-10-12 0:00,0.0
,1991-10-13 0:00,0.0
,1991-10-14 0:00,0.0
,1991-10-15 0:00,0.0
,1991-10-16 0:00,0.0
,1991-10-17 0:00,0.0
,1991-10-18 0:00,0.0
,1991-10-19 0:00,0.0
,1991-10-20 0:00,0.0
,1991-10-21 0:00,0.0
,1991-10-22 0:00,0.0
,1991-10-23 0:00,0.0
,1991-10-24 0:00,0.0
,1991-10-25 0:00,0.0
,1991-10-26 0:00,0.0
,1991-10-27 0:00,0.0
,1991-10-28 0:00,0.0
,1991-10-29 0:00,0.0
,1991-10-30 0:00,0.0
,1991-10-31 0:00,0.0
,1991-11-01 0:00,0.0
,1991-11-02 0:00,0.0
,1991-11-03 0:00,0.0
,1991-11-04 0:00,0.0
,1991-11-05 0:00,0.0
,1991-11-06 0:00,0.0
,1991-11-07 0:00,0.0
,1991-11-08 0:00,0.0
,1991-11-09 0:00,0.0
,1991-11-10 0:00,0.0
,1991-11-11 0:00,0.0
,1991-11-12 0:00,0.0
,1991-11-13 0:00,0.0
,1991-11-14 0:00,0.0
,1991-11-15 0:00,0.0
,1991-11-16 0:00,0.0
,1991-11-17 0:00,0.0
,1991-11-18 0:00,0.0
,1991-11-19 0:00,0.0
,1991-11-20 0:00,0.0
,1991-11-21 0:00,0.0
,1991-11-22 0:00,0.0
,1991-11-23 0:00,0.0
,1991-11-24 0:00,0.0
,1991-11-25 0:00,0.0
,1991-11-26 0:00,0.0
,1991-11-27 0:00,0.0
,1991-11-28 0:00,0.0
,1991-11-29 0:00,0.0
,1991-11-30 0:00,0.0
,1991-12-01 0:00,0.0
,1991-12-02 0:00,0.0
,1991-12-03 0:00,0.0
,1991-12-04 0:00,0.0
,1991-12-05 0:00,0.0
,1991-12-06 0:00,0.0
,1991-12-07 0:00,0.0
,1991-12-08 0:00,0.0
,1991-12-09 0:00,0.0
,1991-12-10 0:00,0.0
,1991-12-11 0:00,0.0
,1991-12-12 0:00,0.0
,1991-12-13 0:00,0.0
,1991-12-14 0:00,0.0
,1991-12-15 0:00,0.0
,1991-12-16 0:00,0.0
,1991-12-17 0:00,0.0
,1991-12-18 0:00,0.0
,1991-12-19 0:00,0.0
,1991-12-20 0:00,0.0
,1991-12-21 0:00,0.0
,1991-12-22 0:00,0.0
,1991-12-23 0:00,0.0
,1991-12-24 0:00,0.0
,1991-12-25 0:00,0.0
,1991-12-26 0:00,0.0
,1991-12-27 0:00,0.0
,1991-12-28 0:00,0.0
,1991-12-29 0:00,0.0
,1991-12-30 0:00,0.0
,1991-12-31 0:00,0.0
,1992-01-01 0:00,0.0
,1992-01-02 0:00,0.0
,1992-01-03 0:00,0.0
,1992-01-04 0:00,0.0
,1992-01-05 0:00,0.0
,1992-01-06 0:00,0.0
,1992-01-07 0:00,0.0
,1992-01-08 0:00,0.0
,1992-01-09 0:00,0.0
,1992-01-10 0:00,0.0
,1992-01-11 0:00,0.0
,1992-01-12 0:00,0.0
,1992-01-13 0:00,0.0
,1992-01-14 0:00,0.0
,1992-01-15 0:00,0.0
,1992-01-16 0:00,0.0
,1992-01-17 0:00,0.0
,1992-01-18 0:00,0.0
,1992-01-19 0:00,0.0
,1992-01-20 0:00,0.0
,1992-01-21 0:00,0.0
,1992-01-22 0:00,0.0
,1992-01-23 0:00,0.0
,1992-01-24 0:00,0.0
,1992-01-25 0:00,0.0
,1992-01-26 0:00,0.0
,1992-01-27 0:00,0.0
,1992-01-28 0:00,0.0
,1992-01-29 0:00,0.0
,1992-01-30 0:00,0.0
,1992-01-31 0:00,0.0
,1992-02-01 0:00,0.0
,1992-02-02 0:00,0.0
,1992-02-03 0:00,0.0
,1992-02-04 0:00,0.0
,1992-02-05 0:00,0.0
,1992-02-06 0:00,0.0
,1992-02-07 0:00,0.0
,1992-02-08 0:00,0.0
,1992-02-09 0:00,0.0
,1992-02-10 0:00,0.0
,1992-02-11 0:00,0.0
,1992-02-12 0:00,0.0
,1992-02-13 0:00,0.0
,1992-02-14 0:00,0.0
,1992-02-15 0:00,0.0
,1992-02-16 0:00,0.0
,1992-02-17 0:00,0.0
,1992-02-18 0:00,0.0
,1992-02-19 0:00,0.0
,1992-02-20 0:00,0.0
,1992-02-21 0:00,0.0
,1992-02-22 0:00,0.0
,1992-02-23 0:00,0.0
,1992-02-24 0:00,0.0
,1992-02-25 0:00,0.0
,1992-02-26 0:00,0.0
,1992-02-27 0:00,0.0
,1992-02-28 0:00,0.0
,1992-02-29 0:00,0.0
,1992-03-01 0:00,0.0
,1992-03-02 0:00,0.0
,1992-03-03 0:00,0.0
,1992-03-04 0:00,0.0
,1992-03-05 0:00,0.0
,1992-03-06 0:00,0.0
,1992-03-07 0:00,0.0
,1992-03-08 0:00,0.0
,1992-03-09 0:00,0.0
,1992-03-10 0:00,0.0
,1992-03-11 0:00,0.0
,1992-03-12 0:00,0.0
,1992-03-13 0:00,0.0
,1992-03-14 0:00,0.0
,1992-03-15 0:00,0.0
,1992-03-16 0:00,0.0
,1992-03-17 0:00,0.0
,1992-03-18 0:00,0.0
,1992-03-19 0:00,0.0
,1992-03-20 0:00,0.0
,1992-03-21 0:00,0.0
,1992-03-22 0:00,0.0
,1992-03-23 0:00,0.0
,1992-03-24 0:00,0.0
